,release_date,danceability,energy,loudness,acousticness,instrumentalness,valence,rock,pop,dance pop,classic rock,classical,rap,hip hop,modern rock,mellow gold,album rock,permanent wave,pop rap
35150,2018,0.652,0.557,-5.714,0.74,0.0,0.483,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23963,2005,0.818,0.705,-6.678999999999999,0.00836,0.00233,0.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37571,2020,0.731,0.675,-5.134,0.00473,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34676,1991,0.502,0.912,-4.556,2.55e-05,0.000173,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23994,2019,0.5479999999999999,0.805,-5.732,0.212,0.000389,0.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19896,2021,0.612,0.862,-2.903,0.0409999999999999,0.0,0.354,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7162,2011,0.73,0.769,-5.114,0.138,0.0,0.507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,2021,0.73,0.5760000000000001,-5.442,0.354,3.59e-05,0.155,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
33282,2020,0.785,0.903,-4.184,0.258,0.0,0.565,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
39912,2003,0.743,0.446,-7.807,0.0039,0.118,0.278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15311,2014,0.5660000000000001,0.664,-5.303,0.634,0.0,0.437,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29021,2021,0.7859999999999999,0.899,-0.515,0.192,0.0001889999999999,0.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21257,2015,0.609,0.3779999999999999,-9.828,0.835,0.0,0.515,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21251,2019,0.7170000000000001,0.653,-5.634,0.2289999999999999,0.0,0.412,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44081,2010,0.6729999999999999,0.8859999999999999,-4.44,0.185,0.0,0.795,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15394,2021,0.546,0.64,-5.582000000000001,0.0438,0.0,0.63,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43161,2021,0.764,0.8859999999999999,-3.067,0.0109,2.21e-05,0.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30346,2021,0.769,0.812,-2.088,0.281,2.63e-05,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34287,2014,0.825,0.575,-4.87,0.025,9.94e-06,0.65,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
15047,2017,0.773,0.75,-4.009,0.109,0.0,0.7829999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34303,2017,0.605,0.8220000000000001,-4.833,0.00671,0.134,0.288,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43065,2019,0.685,0.6920000000000001,-5.122000000000001,0.3279999999999999,0.0,0.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,2021,0.93,0.8370000000000001,-4.632,0.256,2.37e-06,0.821,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9957,2012,0.6409999999999999,0.922,-4.457,0.0291,0.0,0.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39729,2012,0.72,0.7909999999999999,-4.689,0.0384,0.0,0.7559999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20149,2021,0.6809999999999999,0.63,-5.585,0.0038299999999999,0.0,0.183,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
29999,2021,0.507,0.429,-7.726,0.0518,0.0,0.0744,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5969,2018,0.687,0.792,-2.749,0.191,0.0,0.6709999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40718,2018,0.76,0.479,-5.574,0.556,0.0,0.913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42395,2019,0.794,0.7929999999999999,-4.521,0.0125,0.0,0.677,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32657,2015,0.585,0.471,-9.934,0.0967,0.0184,0.3229999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36498,2013,0.691,0.631,-6.478,0.0483,1.13e-05,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17498,2021,0.7040000000000001,0.936,-2.714,0.231,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12364,2021,0.536,0.296,-7.451,0.892,0.0,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31098,2012,0.612,0.28,-8.648,0.932,0.0,0.387,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10701,2017,0.617,0.635,-6.769,0.0498,1.44e-05,0.446,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7824,1993,0.515,0.43,-9.935,0.0097,0.000133,0.104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26423,2010,0.523,0.606,-4.754,0.512,0.0,0.065,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40899,2014,0.578,0.669,-4.898,0.65,0.0,0.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,2020,0.7609999999999999,0.518,-8.871,0.244,3.47e-05,0.522,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18847,2021,0.67,0.8959999999999999,-4.673,0.0342,3.21e-05,0.4029999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40897,2018,0.752,0.505,-7.621,0.535,2.55e-06,0.419,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7764,1990,0.502,0.89,-5.175,0.000147,0.0117,0.259,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25130,2021,0.871,0.815,-4.439,0.127,6.18e-06,0.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42446,2019,0.787,0.6729999999999999,-4.583,0.264,3.35e-06,0.779,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26313,2013,0.664,0.705,-4.972,0.0654,0.0,0.477,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,2019,0.862,0.753,-5.356,0.131,2.01e-06,0.8270000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16311,2019,0.45,0.3289999999999999,-12.603,0.818,0.00109,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41918,2019,0.574,0.664,-6.068,0.0448,0.0553,0.226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35562,2021,0.733,0.96,-3.597,0.0514,0.00199,0.8109999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35499,2012,0.726,0.787,-2.494,0.009,0.0,0.888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13870,2021,0.677,0.908,-2.513,0.379,0.0,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12668,2013,0.655,0.8190000000000001,-4.852,0.000176,0.00374,0.7659999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20279,2021,0.7979999999999999,0.574,-6.547999999999999,0.024,0.0,0.309,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20296,2003,0.774,0.838,-3.914,0.0249,0.025,0.924,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40595,2021,0.632,0.284,-14.025,0.932,0.0004759999999999,0.208,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17376,1991,0.6659999999999999,0.855,-5.051,0.179,1.2e-06,0.8029999999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39548,2021,0.861,0.637,-7.701,0.392,0.0,0.754,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
26289,2003,0.496,0.863,-4.1530000000000005,0.0046,0.0,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17629,2019,0.645,0.862,-4.757,0.0923,0.0,0.7979999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25804,2005,0.209,0.417,-8.74,0.1639999999999999,0.00196,0.124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13404,2017,0.908,0.621,-6.638,0.0002819999999999,5.39e-05,0.421,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15348,2015,0.856,0.609,-7.223,0.00801,8.149999999999999e-05,0.928,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14174,2020,0.628,0.639,-5.46,0.00162,0.0,0.493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15391,2021,0.405,0.565,-9.266,0.38,0.0195,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30382,2014,0.578,0.866,-3.804,0.00701,0.0,0.619,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18237,1985,0.645,0.795,-12.095,0.347,0.00389,0.535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20910,2019,0.682,0.6829999999999999,-6.444,0.156,2.32e-05,0.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4779,2014,0.672,0.52,-7.747000000000001,0.8590000000000001,0.0,0.37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6353,2011,0.858,0.6779999999999999,-3.87,0.0761,0.0,0.922,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12206,2012,0.471,0.924,-3.906,0.00301,0.0,0.725,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12203,2006,0.8079999999999999,0.97,-6.098,0.0569,6.13e-05,0.868,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30130,2017,0.866,0.813,-4.063,0.38,0.0,0.969,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4103,2014,0.76,0.703,-5.412000000000001,0.103,0.0,0.57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23580,2011,0.6459999999999999,0.795,-3.293,0.0319,0.0,0.7959999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19555,2017,0.444,0.8190000000000001,-4.078,0.106,0.0,0.747,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19497,2005,0.778,0.8240000000000001,-5.892,0.284,0.0,0.758,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30929,2019,0.367,0.111,-14.084,0.978,3.97e-05,0.198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23686,2019,0.7440000000000001,0.619,-9.805,0.598,0.00372,0.6409999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3190,2004,0.352,0.911,-5.23,0.00121,0.0,0.236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
27098,2021,0.746,0.743,-3.349,0.251,0.0,0.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3936,2020,0.614,0.934,-3.709,0.0697,0.0,0.436,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19556,2016,0.743,0.347,-11.174,0.1669999999999999,0.00951,0.5720000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
40463,2010,0.7490000000000001,0.925,-5.034,0.241,0.0,0.6409999999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
42516,2004,0.894,0.7909999999999999,-4.699,0.0183,0.0,0.583,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18822,2014,0.418,0.42,-6.444,0.588,6.39e-05,0.184,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23974,2012,0.743,0.752,-4.813,0.0188,0.0,0.545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19840,2021,0.601,0.741,-5.569,0.185,2.9100000000000003e-05,0.441,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27495,2015,0.645,0.713,-5.355,0.00835,0.0,0.5660000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19882,2019,0.621,0.601,-5.6160000000000005,0.0522,0.0,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8351,2021,0.852,0.593,-5.892,0.386,0.168,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34658,2016,0.649,0.716,-5.371,0.0863,2.63e-05,0.163,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44281,2010,0.247,0.4379999999999999,-8.479,0.0455,0.000871,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8694,2021,0.518,0.69,-6.15,0.128,0.0,0.59,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
43447,2021,0.584,0.8590000000000001,-5.6160000000000005,0.0144,0.0,0.369,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16892,2021,0.7340000000000001,0.855,-4.578,0.0821,4.73e-06,0.54,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27490,2013,0.188,0.411,-9.733,0.174,0.153,0.159,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10234,2016,0.311,0.485,-5.726,0.701,0.0,0.225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39160,2015,0.654,0.76,-3.669,0.0797,0.0,0.41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,2020,0.905,0.647,-5.065,0.0187,0.0,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18860,2018,0.765,0.523,-4.333,0.184,3.5600000000000005e-05,0.3939999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,2021,0.643,0.4029999999999999,-11.254,0.3429999999999999,0.0,0.111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40404,2018,0.753,0.657,-3.0610000000000004,0.171,0.0,0.437,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43739,2021,0.7040000000000001,0.482,-5.352,0.211,0.0,0.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16319,2021,0.7979999999999999,0.545,-6.466,0.00904,9.48e-05,0.212,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39274,2021,0.902,0.669,-5.049,0.161,0.0,0.628,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4882,2021,0.86,0.516,-5.518,0.0616,0.0,0.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9481,2021,0.8009999999999999,0.688,-4.593999999999999,0.144,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
16277,2021,0.923,0.5329999999999999,-6.016,0.0504,0.0,0.5870000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17840,2019,0.7979999999999999,0.675,-5.041,0.0912,0.0,0.8420000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38882,2017,0.516,0.595,-4.63,0.0275,0.0,0.222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43307,2021,0.493,0.653,-5.666,0.2689999999999999,0.0,0.852,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18343,2018,0.669,0.308,-10.068,0.883,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15762,2021,0.792,0.7070000000000001,-5.218,0.1159999999999999,0.0,0.408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31866,2019,0.878,0.619,-5.56,0.0533,0.0,0.639,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42740,2007,0.7879999999999999,0.8440000000000001,-3.131,0.25,0.000678,0.382,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19985,2016,0.732,0.396,-9.348,0.0841,3.58e-05,0.5479999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17013,2014,0.484,0.731,-6.694,0.431,0.0,0.51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16855,2018,0.7909999999999999,0.862,-3.24,0.037,2.19e-05,0.5920000000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43884,2021,0.6709999999999999,0.639,-6.852,0.0928,0.0,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11952,2021,0.6809999999999999,0.687,-7.612,0.0555,0.0,0.588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32973,2021,0.503,0.7829999999999999,-4.761,0.0221,0.00223,0.213,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31581,2017,0.809,0.4629999999999999,-11.377,0.256,0.085,0.364,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
19832,2014,0.596,0.856,-3.556,0.0211,0.0178,0.743,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42827,2016,0.682,0.9,-5.0280000000000005,0.0884,0.063,0.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12369,1991,0.5589999999999999,0.345,-13.496,0.0576,0.000105,0.4579999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5158,2017,0.5579999999999999,0.5589999999999999,-9.222,0.371,7.49e-06,0.62,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9733,2016,0.509,0.637,-4.83,0.0717,1.0800000000000002e-05,0.3779999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9903,2021,0.7879999999999999,0.7709999999999999,-4.048,0.0452,0.0,0.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31284,2018,0.68,0.578,-5.803999999999999,0.331,0.0,0.341,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9896,2017,0.833,0.434,-8.795,0.0102,0.0219,0.281,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
43464,2011,0.56,0.936,-5.835,0.00847,0.0,0.371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42277,2021,0.597,0.5870000000000001,-7.026,0.0622,0.0,0.0753,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
41047,2000,0.843,0.8059999999999999,-5.946000000000001,0.143,0.0,0.613,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
32308,2018,0.897,0.662,-6.903,0.0852,0.0,0.389,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11864,2020,0.799,0.66,-6.153,0.256,0.0,0.471,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16547,2018,0.579,0.904,-2.729,0.193,0.0,0.6809999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40237,1983,0.6920000000000001,0.711,-7.497999999999999,0.225,0.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14257,2021,0.507,0.828,-6.023,0.0071099999999999,2.44e-05,0.489,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20860,2021,0.6579999999999999,0.634,-5.797000000000001,0.0106,0.0,0.29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31674,1984,0.508,0.8340000000000001,-6.205,0.0183,0.0,0.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
38236,2012,0.505,0.71,-3.015,0.19,0.00025,0.428,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3775,2020,0.637,0.929,-3.593,0.0016699999999999,2.62e-05,0.902,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33594,2018,0.6990000000000001,0.304,-11.192,0.779,0.000993,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26800,1998,0.574,0.629,-8.815,0.128,0.0,0.7859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23174,2015,0.5760000000000001,0.759,-8.165,0.12,0.0,0.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29614,2016,0.853,0.56,-4.961,0.013,0.0,0.86,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3918,2008,0.542,0.905,-5.653,0.00172,0.0104,0.374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32245,2021,0.708,0.598,-8.365,0.037,0.0,0.698,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13923,2021,0.542,0.732,-5.956,0.00209,7.92e-05,0.489,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3976,2020,0.652,0.631,-5.718,0.524,0.000579,0.35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30228,2016,0.67,0.905,-6.855,0.669,0.000227,0.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2015,0.491,0.693,-6.487,0.211,6.92e-06,0.412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2788,2010,0.637,0.843,-5.412999999999999,0.0151,0.0,0.434,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23598,2019,0.8240000000000001,0.588,-6.4,0.6920000000000001,0.000104,0.513,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35812,2021,0.843,0.485,-8.735,0.181,0.0675,0.6890000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
26346,1987,0.4539999999999999,0.91,-7.766,0.0866,0.0996,0.629,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44369,2020,0.6409999999999999,0.324,-5.851,0.698,0.0,0.273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13587,2010,0.6759999999999999,0.703,-5.815,0.0869,0.000687,0.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24435,2014,0.748,0.7879999999999999,-7.055,0.0591,0.0,0.884,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8053,2010,0.755,0.8370000000000001,-2.718,0.0991,0.0,0.7140000000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8034,2021,0.4579999999999999,0.5710000000000001,-6.739,0.535,0.000305,0.586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25346,2021,0.718,0.628,-5.334,0.0884,0.0,0.7709999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24325,2011,0.789,0.858,-5.542000000000001,0.127,0.0,0.775,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
25650,2019,0.605,0.377,-6.212999999999999,0.733,0.0,0.519,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
